player_id,short_name,long_name,fifa_version,club_name,player_positions,overall,pace,shooting,passing,dribbling,defending,physic,season
178393,A. Cerci,Alessio Cerci,17,Atlético Madrid,"RW, CF",76,85.0,72.0,73.0,79.0,33.0,65.0,17-18
183892,G. Mercado,Gabriel Iván Mercado,17,Sevilla,"RB, CB",76,78.0,54.0,62.0,58.0,77.0,82.0,17-18
193152,Herrerín,Iago Herrerín Buisán,17,Athletic Club,GK,76,,,,,,,17-18
220814,L. Hernández,Lucas François Bernard Hernández Pi,17,Atlético Madrid,"CB, LB",75,65.0,42.0,53.0,56.0,75.0,70.0,17-18
215568,Naranjo,José Manuel García Naranjo,17,Celta de Vigo,"LM, ST, RM",75,85.0,75.0,66.0,77.0,24.0,59.0,17-18
197891,Juanmi,Juan Miguel Jiménez López,17,Real Sociedad,"CAM, ST, LM",75,75.0,69.0,66.0,77.0,30.0,57.0,17-18
209989,T. Partey,Thomas Partey,17,Atlético Madrid,"CDM, CM",75,59.0,58.0,63.0,63.0,71.0,82.0,17-18
205855,M. Livaja,Marko Livaja,17,Las Palmas,ST,75,74.0,73.0,52.0,71.0,26.0,74.0,17-18
198145,S. Araujo,Sergio Ezequiel Araújo,17,Las Palmas,ST,75,75.0,73.0,66.0,77.0,27.0,58.0,17-18
200517,Carles Planas,Carles Planas Antolínez,17,Celta de Vigo,LB,75,77.0,38.0,63.0,68.0,71.0,72.0,17-18
203796,F. Gutiérrez,Felipe Alejandro Gutiérrez Leiva,17,Real Betis,"CM, CDM",75,68.0,68.0,74.0,75.0,60.0,62.0,17-18
183520,Fran Mérida,Francisco Mérida Pérez,17,Osasuna,"CM, CDM, CAM",75,64.0,71.0,77.0,76.0,53.0,74.0,17-18
186684,Kiko Olivas,Francisco José Olivas Alba,17,Girona,CB,75,47.0,52.0,53.0,56.0,75.0,85.0,17-18
189172,Fidel,Fidel Chaves de la Torre,17,Almería,"LM, RM",75,87.0,70.0,67.0,79.0,27.0,67.0,17-18
195687,Baena,José Raúl Baena Urdiales,17,Rayo Vallecano,"CDM, CM",75,48.0,53.0,67.0,60.0,76.0,70.0,17-18
199416,Ibai Gómez,Ibai Gómez Pérez,17,Deportivo Alavés,"LM, CAM, RM",75,76.0,73.0,73.0,80.0,50.0,64.0,17-18
135742,Alexis,Alexis Ruano Delgado,17,Deportivo Alavés,"CB, RB",75,59.0,34.0,60.0,55.0,75.0,76.0,17-18
146974,Miguel Flaño,Miguel Flaño Bezunartea,17,Osasuna,CB,75,62.0,41.0,52.0,51.0,74.0,76.0,17-18
147305,Juan Rodriguez,Juan Antonio Rodríguez Villamuela,17,Mallorca,"CDM, CM, CB",75,40.0,65.0,73.0,69.0,69.0,79.0,17-18
169432,M. Lacen,Mehdi Lacen,17,Getafe,"CM, CDM",75,64.0,61.0,75.0,74.0,67.0,74.0,17-18
172285,Elustondo,Gorka Elustondo Urkola,17,Athletic Club,"CB, CM, CDM",75,57.0,64.0,73.0,66.0,73.0,77.0,17-18
189690,Guaita,Vicente Guaita Panadero,17,Getafe,GK,75,,,,,,,17-18
189701,Lombán,David Rodríguez Lombán,17,Granada,CB,75,36.0,59.0,64.0,57.0,75.0,79.0,17-18
203843,D. Suárez,Damián Nicolás Suárez Suárez,17,Getafe,"RB, LB",75,83.0,66.0,67.0,70.0,70.0,81.0,17-18
208088,Sergi Samper,Sergi Samper Montañá,17,Granada,"CDM, CM",74,48.0,46.0,74.0,67.0,66.0,66.0,17-18
212196,P. Sisto,Pione Sisto Ifolo Emirmija,17,Celta de Vigo,"RM, LM, RW",74,83.0,72.0,64.0,79.0,52.0,67.0,17-18
220883,R. Borré,Rafael Santos Borré Maury,17,Villarreal,"ST, CF, CAM",74,78.0,73.0,66.0,76.0,35.0,60.0,17-18
221564,N. Leiva,Matías Nahuel Leiva Esquivel,17,Real Betis,"RM, LM",74,72.0,65.0,72.0,79.0,25.0,54.0,17-18
208790,Z. Bakkali,Zakaria Bakkali,17,Valencia,"RW, LW",74,87.0,68.0,66.0,83.0,17.0,41.0,17-18
215330,J. Correa,Carlos Joaquín Correa,17,Sevilla,"CAM, LM",74,74.0,68.0,73.0,75.0,33.0,61.0,17-18
225341,David García,David García Zubiría,17,Osasuna,"CB, CDM",74,61.0,33.0,60.0,64.0,71.0,74.0,17-18
220253,Munir,Munir El Haddadi Mohamed,17,Valencia,"ST, LW, RW",74,82.0,72.0,59.0,79.0,24.0,49.0,17-18
226215,Sabin Merino,Sabin Merino Zuloaga,17,Athletic Club,"LW, RW, ST",74,78.0,70.0,68.0,74.0,43.0,62.0,17-18
204874,A. Katai,Aleksandar Katai,17,Deportivo Alavés,"CF, LM, CAM, ST",74,61.0,76.0,73.0,78.0,35.0,57.0,17-18
192205,R. Krhin,Rene Krhin,17,Granada,"CDM, CM",74,48.0,55.0,69.0,64.0,70.0,72.0,17-18
216472,A. Pantic,Aleksandar Pantić,17,Deportivo Alavés,CB,74,70.0,40.0,57.0,58.0,74.0,71.0,17-18
219953,Embarba,Adrián Embarba Blázquez,17,Rayo Vallecano,"RM, LM, CAM",74,81.0,68.0,70.0,76.0,49.0,57.0,17-18
220604,Jaume,Jaume Doménech Sánchez,17,Valencia,GK,74,,,,,,,17-18
188554,Dani Pacheco,Daniel Pacheco Lobato,17,Getafe,LM,74,76.0,66.0,72.0,82.0,30.0,57.0,17-18
203528,L. Bangoura,Alhassane Bangoura,17,Rayo Vallecano,"RM, LM",74,93.0,66.0,64.0,80.0,25.0,63.0,17-18
198240,Raúl Carnero,Raúl García Carnero,17,Deportivo Alavés,LB,74,76.0,62.0,68.0,67.0,71.0,74.0,17-18
209749,Lucas Silva,Lucas Silva Borges,17,Real Madrid,"CDM, CM",74,59.0,62.0,69.0,72.0,72.0,76.0,17-18
223608,Eraso,Javier Eraso Goñi,17,Athletic Club,"CAM, CDM",74,65.0,70.0,71.0,69.0,58.0,76.0,17-18
190143,Cote,José Ángel Valdés Díaz,17,Villarreal,LB,74,75.0,51.0,66.0,69.0,71.0,69.0,17-18
198614,Raúl Navas,Raúl Rodríguez Navas,17,Real Sociedad,CB,74,54.0,45.0,53.0,42.0,74.0,72.0,17-18
140274,D. Díaz,Daniel Alberto Díaz,17,Getafe,CB,74,37.0,49.0,54.0,47.0,75.0,71.0,17-18
143674,R. Raţ,Răzvan Dincă Raț,17,Rayo Vallecano,"LB, LM",74,73.0,57.0,74.0,67.0,73.0,68.0,17-18
153164,A. Faurlín,Alejandro Damián Faurlin,17,Getafe,"CDM, CM",74,49.0,61.0,75.0,69.0,68.0,73.0,17-18
155972,Ansotegi,Jon Ansotegi Gorostola,17,Mallorca,CB,74,32.0,33.0,52.0,41.0,76.0,78.0,17-18
157947,Zé Castro,José Eduardo Rosa Vale de Castro,17,Rayo Vallecano,CB,74,55.0,46.0,60.0,58.0,76.0,69.0,17-18
165434,D. Digard,Didier Digard,17,Osasuna,"CDM, CB",74,54.0,61.0,65.0,63.0,73.0,77.0,17-18
172287,Manu García,Manuel Alejandro García Sánchez,17,Deportivo Alavés,"CDM, CM, LB",74,60.0,58.0,64.0,60.0,71.0,83.0,17-18
173325,De las Cuevas,Miguel Ángel De las Cuevas Barberá,17,Osasuna,"CAM, RM, CM",74,69.0,66.0,76.0,74.0,41.0,57.0,17-18
178255,R. Donk,Ryan Henk Donk,17,Real Betis,"CDM, CB",74,60.0,64.0,68.0,67.0,71.0,78.0,17-18
183068,C. Beauvue,Claudio Beauvue,17,Celta de Vigo,"ST, RW",74,71.0,72.0,68.0,73.0,44.0,59.0,17-18
190093,Dani Castellano,Daniel Castellano Betancor,17,Las Palmas,LB,74,77.0,51.0,65.0,69.0,68.0,75.0,17-18
190432,Oier,Oier Sanjurjo Maté,17,Osasuna,"RWB, CM, LWB",74,73.0,57.0,59.0,62.0,72.0,80.0,17-18
191059,Javi Márquez,Javier Márquez Moreno,17,Granada,"CM, CDM, CAM",74,52.0,70.0,78.0,72.0,62.0,64.0,17-18
198386,S. Dubarbier,Sebastián Dubarbier,17,Almería,"LB, LWB",74,79.0,61.0,68.0,74.0,68.0,81.0,17-18
208450,Andreas Pereira,Andreas Hugo Hoelgebaum Pereira,17,Granada,"CAM, CM",73,73.0,65.0,73.0,77.0,41.0,48.0,17-18
211101,Rubén Blanco,Rubén Blanco Veiga,17,Celta de Vigo,GK,73,,,,,,,17-18
224422,J. Boga,Jérémie Boga,17,Granada,"CAM, ST, RW",73,78.0,73.0,68.0,75.0,41.0,64.0,17-18
226161,Marcos Llorente,Marcos Llorente Moreno,17,Deportivo Alavés,"CM, CAM, CDM",73,57.0,48.0,69.0,68.0,59.0,67.0,17-18
226385,C. Espinoza,Cristian Omar Espinoza,17,Deportivo Alavés,"RM, ST",73,81.0,65.0,68.0,76.0,18.0,48.0,17-18
206585,Kepa,Kepa Arrizabalaga Revuelta,17,Athletic Club,GK,73,,,,,,,17-18
223952,David Soria,David Soria Solís,17,Sevilla,GK,73,,,,,,,17-18
225523,Lekue,Íñigo Lekue Martínez,17,Athletic Club,"LB, RB, LM, RM",73,74.0,47.0,65.0,71.0,69.0,72.0,17-18
205070,Portu,Cristian Portugués Manzanera,17,Girona,"CAM, CM, CDM",73,75.0,64.0,69.0,72.0,57.0,74.0,17-18
220132,Zaldúa,Joseba Zaldúa Bengoetxea,17,Real Sociedad,RB,73,74.0,34.0,59.0,58.0,72.0,66.0,17-18
236236,O. Atzili,Omer Atzili,17,Granada,"RW, RM, CAM",73,75.0,71.0,70.0,77.0,32.0,53.0,17-18
236221,D. Brašanac,Darko Brašanac,17,Real Betis,"CM, CDM",73,62.0,66.0,69.0,66.0,62.0,73.0,17-18
213010,Cifu,Miguel Ángel Garrido Cifuentes,17,Girona,"RB, RWB, RM",73,86.0,51.0,60.0,71.0,66.0,75.0,17-18
189860,Kiko Femenía,Francisco Femenía Far,17,Deportivo Alavés,"RM, RB",73,80.0,63.0,66.0,79.0,50.0,63.0,17-18
190501,N. Krstičić,Nenad Krstičić,17,Deportivo Alavés,"CM, CDM, CAM",73,69.0,63.0,69.0,70.0,63.0,72.0,17-18
197688,Gabriel Silva,Gabriel Moisés Antunes da Silva,17,Granada,"LM, LB",73,75.0,66.0,72.0,72.0,67.0,69.0,17-18
200735,Isaac Cuenca,Joan Isaac Cuenca López,17,Granada,"RW, LW, RM, LM",73,78.0,64.0,66.0,83.0,28.0,49.0,17-18
202646,Álex Martínez,Alejandro Martínez Sánchez,17,Real Betis,LB,73,77.0,56.0,67.0,69.0,71.0,66.0,17-18
186519,Juan Cala,Juan Torres Ruiz,17,Getafe,CB,73,64.0,54.0,64.0,63.0,72.0,71.0,17-18
193735,Juan Dominguez,Juan Domínguez Lamas,17,Mallorca,"CM, CDM, CAM",73,60.0,55.0,71.0,73.0,63.0,63.0,17-18
198146,S. Šćepović,Stefan Šćepović,17,Getafe,ST,73,59.0,72.0,58.0,65.0,35.0,65.0,17-18
209937,Quini,Joaquín José Marín Ruiz,17,Rayo Vallecano,RB,73,76.0,58.0,63.0,72.0,67.0,65.0,17-18
212183,Nacho,José Ignacio Martínez García,17,Rayo Vallecano,"LB, LM",73,87.0,56.0,62.0,70.0,68.0,70.0,17-18
138507,Toño,Antonio Rodríguez Martínez,17,Rayo Vallecano,GK,73,,,,,,,17-18
146121,David Barral,David Barral Torres,17,Granada,ST,73,60.0,72.0,57.0,72.0,42.0,71.0,17-18
153934,Piti,Francisco Medina Luna,17,Rayo Vallecano,"CAM, RM, LM, CF",73,61.0,74.0,74.0,72.0,35.0,62.0,17-18
154472,Jorge Molina,Jorge Molina Vidal,17,Getafe,ST,73,33.0,75.0,57.0,59.0,37.0,80.0,17-18
159581,Oriol Riera,Oriol Riera Magem,17,Osasuna,ST,73,68.0,72.0,48.0,68.0,27.0,72.0,17-18
164041,Nauzet,Cecilio Nauzet Pérez González,17,Osasuna,GK,73,,,,,,,17-18
171993,David Fuster,David Fuster Torrijos,17,Getafe,"CAM, RM, CDM",73,64.0,71.0,72.0,71.0,52.0,62.0,17-18
177105,P. Ebert,Patrick Ebert,17,Rayo Vallecano,"RM, LM, CAM",73,69.0,71.0,79.0,73.0,58.0,62.0,17-18
186430,Manucho,Alberto Mateus Contreiras Gonçalves,17,Rayo Vallecano,ST,73,61.0,68.0,56.0,70.0,31.0,78.0,17-18
187935,F. Kadir,Foued Kadir,17,Getafe,"RM, CAM, LM",73,69.0,68.0,74.0,73.0,38.0,62.0,17-18
190094,Javi Castellano,Javier Castellano Betancor,17,Las Palmas,"CDM, CM",73,59.0,40.0,65.0,55.0,73.0,73.0,17-18
193169,C. Santos,Christian Robert Santos Kwasniewski,17,Deportivo Alavés,"ST, CAM",73,62.0,75.0,68.0,68.0,37.0,66.0,17-18
220715,E. Ponce,Ezequiel Ponce Martínez,17,Granada,ST,72,78.0,72.0,54.0,72.0,28.0,54.0,17-18
215703,Marlon,Marlon Santos da Silva Barbosa,17,FC Barcelona,"CB, CDM",72,59.0,44.0,56.0,59.0,72.0,74.0,17-18
206546,Pablo Iñiguez,Pablo Íñiguez de Heredia Larraz,17,Rayo Vallecano,"CB, CDM",72,55.0,42.0,59.0,62.0,72.0,70.0,17-18
213937,Aketxe,Ager Aketxe Barrutia,17,Athletic Club,"LM, CAM",72,67.0,71.0,74.0,75.0,43.0,57.0,17-18
203864,B. Zuculini,Bruno Zuculini,17,Rayo Vallecano,"CM, CDM",72,74.0,65.0,68.0,72.0,62.0,63.0,17-18
220355,Alex Alegría,Alexander Alegría Moreno,17,Real Betis,ST,72,56.0,71.0,48.0,66.0,27.0,69.0,17-18
220702,G. Silva,Gastón Alexis Silva Perdomo,17,Granada,"LB, LWB, CB",72,67.0,44.0,62.0,65.0,73.0,72.0,17-18
224600,G. Čaušić,Goran Čaušić,17,Osasuna,"CM, CDM, CAM",72,60.0,65.0,75.0,69.0,63.0,66.0,17-18
227950,Yeray,Yeray Álvarez López,17,Athletic Club,"CB, RB",72,68.0,48.0,56.0,54.0,71.0,76.0,17-18
192715,Juanpe,Juan Pedro Ramírez López,17,Girona,CB,72,63.0,25.0,51.0,46.0,72.0,80.0,17-18
203216,Héctor,Héctor Hernández Ortega,17,Real Sociedad,"LB, LM",72,79.0,45.0,61.0,72.0,68.0,69.0,17-18
214026,J. Mojica,Johan Andrés Mojica Palacio,17,Rayo Vallecano,"LM, LW, LB",72,92.0,61.0,68.0,71.0,63.0,79.0,17-18
198579,Tano Bonnin,Cayetano Bartolomé Bonnín Vásquez,17,Osasuna,"CB, RB",72,48.0,27.0,50.0,49.0,71.0,78.0,17-18
189857,Quique,Enrique González Casín,17,Almería,"ST, CAM, LM, RM",72,74.0,69.0,64.0,69.0,42.0,63.0,17-18
202413,Hernán,Hernán Daniel Santana Trujillo,17,Las Palmas,"CDM, CM",72,59.0,60.0,67.0,67.0,68.0,75.0,17-18
194519,Fuentes,Juan Rafael Fuentes Hernández,17,Osasuna,"LB, LWB",72,74.0,36.0,61.0,62.0,72.0,68.0,17-18
213559,Fausto Tienza,Fausto Antonio Tienza Núñez,17,Osasuna,"CDM, CM",72,69.0,46.0,60.0,51.0,72.0,76.0,17-18
234816,N. Gorosito,Nicolás Ezequiel Gorosito,17,Getafe,CB,72,69.0,51.0,61.0,56.0,71.0,78.0,17-18
188058,A. Kravets,Artem Kravets,17,Granada,ST,72,63.0,71.0,58.0,62.0,40.0,70.0,17-18
193081,M. Saunier,Matthieu Serge Fernand Saunier,17,Granada,CB,72,52.0,36.0,53.0,56.0,72.0,70.0,17-18
193844,Portillo,Francisco Portillo Soler,17,Getafe,"RM, LM, CAM",72,68.0,63.0,72.0,77.0,23.0,52.0,17-18
210118,Hélder Lopes,Hélder Filipe Oliveira Lopes,17,Las Palmas,LB,72,73.0,58.0,67.0,71.0,70.0,69.0,17-18
110019,Dorado,José Antonio Dorado Ramírez,17,Rayo Vallecano,CB,72,45.0,36.0,59.0,51.0,74.0,60.0,17-18
138497,Amaya,Antonio Amaya Carazo,17,Rayo Vallecano,CB,72,33.0,32.0,51.0,42.0,73.0,76.0,17-18
146058,Momo,Jerónimo Figueroa Cabrera,17,Las Palmas,"LM, RM",72,62.0,65.0,76.0,72.0,48.0,63.0,17-18
146510,Corona,Miguel Ángel García Pérez-Roldán,17,Almería,CM,72,53.0,62.0,79.0,67.0,57.0,59.0,17-18
161703,E. Culio,Juan Emmanuel Culio,17,Mallorca,"CM, CAM, LM",72,61.0,66.0,72.0,73.0,54.0,70.0,17-18
166664,Molinero,Francisco José Molinero Calderón,17,Getafe,RB,72,78.0,55.0,66.0,69.0,67.0,74.0,17-18
170988,Toquero,Gaizka Toquero Pinedo,17,Deportivo Alavés,"ST, RW, CF",72,70.0,65.0,62.0,63.0,54.0,81.0,17-18
172283,Carlos Martínez,Carlos Martínez Díaz,17,Real Sociedad,RB,72,60.0,51.0,69.0,64.0,73.0,65.0,17-18
176023,Nano,Mariano González Maroto,17,Almería,"LB, LM",72,81.0,60.0,72.0,69.0,68.0,73.0,17-18
185073,Kike Sola,Enrique Sola Clemente,17,Getafe,"ST, CF",72,59.0,70.0,62.0,71.0,46.0,63.0,17-18
189054,Sandaza,Francisco José Sandaza Asensio,17,Girona,ST,72,60.0,71.0,63.0,68.0,43.0,72.0,17-18
192788,Joan Oriol,Joan Oriol i Gràcia,17,Mallorca,LB,72,76.0,55.0,66.0,66.0,68.0,72.0,17-18
194200,Trujillo,Ángel Trujillo Canorea,17,Almería,CB,72,60.0,37.0,48.0,49.0,72.0,74.0,17-18
210868,José Mari,José María Martín-Bejarano Serrano,17,Cádiz,"CDM, CM",72,66.0,60.0,67.0,68.0,67.0,70.0,17-18
219709,Saúl,Saúl García Cabrero,17,Girona,"LB, LWB",71,70.0,45.0,65.0,61.0,68.0,67.0,17-18
225201,Álex Berenguer,Alejandro Berenguer Remiro,17,Osasuna,"LM, ST",71,82.0,61.0,63.0,74.0,26.0,61.0,17-18
225591,L. Suárez,Leonardo Gabriel Suárez,17,Villarreal,CAM,71,74.0,65.0,67.0,79.0,22.0,44.0,17-18
212129,Borja López,Borja López Menéndez,17,FC Barcelona,CB,71,43.0,31.0,50.0,43.0,71.0,76.0,17-18
226271,Fabián Ruiz,Fabián Ruiz Peña,17,Real Betis,"CAM, CM",71,54.0,65.0,71.0,69.0,56.0,44.0,17-18
203746,Jon Toral,Jon-Miquel Toral Harper,17,Granada,"CAM, LM, RM",71,63.0,66.0,70.0,69.0,45.0,62.0,17-18
221639,Mariano,Mariano Díaz Mejía,17,Real Madrid,ST,71,77.0,73.0,53.0,66.0,32.0,69.0,17-18
221923,Vigaray,Carlos Martín Vigaray,17,Deportivo Alavés,"RB, LB, CB",71,71.0,48.0,57.0,68.0,70.0,67.0,17-18
228962,Nili Perdomo,Francisco José Perdomo Borges,17,FC Barcelona,"RB, RM",71,77.0,42.0,61.0,74.0,66.0,61.0,17-18
211706,Pere Pons,Pere Pons Riera,17,Girona,"CM, CDM",71,63.0,55.0,68.0,66.0,65.0,73.0,17-18
215569,Unai García,Unai García Lugea,17,Osasuna,CB,71,70.0,32.0,54.0,46.0,71.0,70.0,17-18
203177,D. Foulquier,Dimitri Foulquier,17,Granada,"RB, LB, RM",71,74.0,52.0,63.0,73.0,69.0,73.0,17-18
200539,Gaztañaga,Jon Gaztañaga Arrospide,17,Real Sociedad,"CDM, CB, CM",71,55.0,37.0,61.0,53.0,70.0,72.0,17-18
228805,Raíllo,Antonio José Raíllo Arenas,17,Mallorca,CB,71,61.0,36.0,52.0,58.0,70.0,70.0,17-18
190747,Ortuño,Alfredo Ortuño Martínez,17,Cádiz,ST,71,63.0,71.0,53.0,64.0,25.0,63.0,17-18
194761,Borja García,Borja García Freire,17,Girona,"CAM, CM, LM",71,82.0,64.0,64.0,74.0,26.0,57.0,17-18
199101,Raúl Lizoain,Raúl Lizoáin Cruz,17,Las Palmas,GK,71,,,,,,,17-18
219728,Edgar Méndez,Edgar Antonio Méndez Ortega,17,Deportivo Alavés,"LM, RM",71,70.0,68.0,69.0,70.0,35.0,72.0,17-18
188289,E. Rivière,Emmanuel Rivière,17,Osasuna,ST,71,75.0,69.0,59.0,68.0,36.0,66.0,17-18
189709,Alcalá,Pedro Alcalá Guirado,17,Girona,CB,71,48.0,46.0,58.0,46.0,70.0,82.0,17-18
171077,Carpio,Javier Carpio Martín,17,Cádiz,"RB, LB",71,78.0,47.0,57.0,59.0,70.0,79.0,17-18
175736,K. Sankaré,Khalifa Papa Sankaré,17,Cádiz,CB,71,55.0,33.0,43.0,46.0,70.0,79.0,17-18
183490,J. van den Bergh,Johannes van den Bergh,17,Getafe,"LB, LM",71,77.0,40.0,59.0,64.0,71.0,71.0,17-18
186682,Montoro,Ángel Montoro Sánchez,17,Las Palmas,"CM, CDM, CAM",71,54.0,63.0,68.0,67.0,60.0,71.0,17-18
188232,K. Yoda,Abdoul Karim Yoda,17,Getafe,"RM, LB",71,88.0,62.0,62.0,74.0,46.0,67.0,17-18
193467,Morcillo,Jorge García Morcillo,17,Almería,"CB, LB, LWB",71,55.0,40.0,58.0,56.0,70.0,78.0,17-18
207409,I. Kelava,Ivan Kelava,17,Granada,GK,71,,,,,,,17-18
215169,F. Castillón,Facundo Andrés Castillón,17,Getafe,RM,71,86.0,66.0,63.0,75.0,22.0,59.0,17-18
222665,M. Ødegaard,Martin Ødegaard,17,Real Madrid,"CAM, RM, CM",70,69.0,51.0,64.0,79.0,32.0,35.0,17-18
223610,David Concha,David Concha Salas,17,Real Sociedad,"RW, LW, RM, CAM",70,70.0,63.0,64.0,74.0,26.0,48.0,17-18
229606,V. Angban,Bekanty Victorien Angban,17,Granada,"CDM, CM",70,64.0,50.0,67.0,72.0,62.0,73.0,17-18
224953,André Moreira,André Campos Moreira,17,Atlético Madrid,GK,70,,,,,,,17-18
226162,E. Buendía,Emiliano Buendía,17,Getafe,"CAM, RB",70,71.0,61.0,70.0,73.0,60.0,55.0,17-18
205551,Álvaro Lemos,Álvaro Lemos Collazo,17,Celta de Vigo,"RB, RM",70,77.0,58.0,65.0,71.0,65.0,63.0,17-18
217036,Álex Moreno,Alexandre Moreno Lopera,17,Rayo Vallecano,LM,70,77.0,60.0,66.0,73.0,30.0,57.0,17-18
229991,Fran Villalba,Francisco José Villalba Rodrigo,17,Valencia,"CAM, CM",70,61.0,57.0,70.0,76.0,32.0,35.0,17-18
203733,José Ángel,José Ángel Jurado de la Torre,17,Almería,"CM, CDM, LM",70,63.0,54.0,71.0,62.0,56.0,73.0,17-18
208622,Rubén Sobrino,Rubén Sobrino Pozuelo,17,Deportivo Alavés,"ST, LW, RW",70,79.0,65.0,58.0,78.0,27.0,60.0,17-18
219848,David Costas,David Costas Cordal,17,Celta de Vigo,CB,70,65.0,36.0,59.0,60.0,73.0,60.0,17-18
204876,Clerc,Carlos Clerc Martínez,17,Osasuna,"LB, LWB",70,76.0,40.0,57.0,62.0,65.0,71.0,17-18
227990,Josep Señé,Josep Señé Escudero,17,Celta de Vigo,"RW, LW, CAM",70,67.0,63.0,71.0,69.0,49.0,52.0,17-18
222224,P. Anton,Paul Viorel Anton,17,Getafe,"CM, CDM",70,59.0,60.0,71.0,66.0,59.0,64.0,17-18
204280,Cristian Herrera,Cristian Ignacio Herrera Pérez,17,Girona,"ST, CF",70,67.0,71.0,57.0,68.0,36.0,68.0,17-18
209981,Y. Bounou,Yassine Bounou,17,Girona,GK,70,,,,,,,17-18
214944,Gumbau,Gerard Gumbau Garriga,17,FC Barcelona,"CM, CDM, CB",70,39.0,57.0,69.0,62.0,66.0,66.0,17-18
198964,Tyronne,Tyronne Gustavo Del Pino Ramos,17,Las Palmas,"RM, LM",70,70.0,60.0,64.0,74.0,38.0,63.0,17-18
183141,Oier,Oier Olazábal Paredes,17,Granada,GK,70,,,,,,,17-18
204450,P. Diamanka,Pape Maly Diamanka,17,Almería,"CDM, CM",70,75.0,58.0,61.0,60.0,66.0,79.0,17-18
189459,Jaime Romero,Jaime Romero Gómez,17,Osasuna,"LM, RM, ST",70,77.0,64.0,63.0,76.0,35.0,49.0,17-18
199575,Jordi Masip,Jordi Masip López,17,FC Barcelona,GK,70,,,,,,,17-18
28,Manu Herrera,Manuel Herrera Yagüe,17,Real Betis,GK,70,,,,,,,17-18
110657,Dani Güiza,Daniel González Güiza,17,Cádiz,ST,70,47.0,71.0,64.0,69.0,25.0,53.0,17-18
146637,Dani Giménez,Daniel Giménez Hernández,17,Real Betis,GK,70,,,,,,,17-18
157098,Richy,Ricardo Álvarez Puig,17,Girona,CB,70,53.0,49.0,53.0,47.0,70.0,70.0,17-18
171578,Javi Flaño,Javier Flaño Bezunartea,17,Osasuna,"LWB, RWB, LB",70,69.0,42.0,57.0,58.0,70.0,75.0,17-18
200271,Diogo Salomão,Diogo Ferreira Salomão,17,Mallorca,"LM, RM",70,77.0,66.0,64.0,78.0,43.0,50.0,17-18
223682,Granell,Alejandro Granell Nogué,17,Girona,CM,70,67.0,70.0,73.0,69.0,55.0,64.0,17-18
228790,Aitor Buñuel,Aitor Buñuel Redrado,17,Osasuna,"RWB, RB",69,78.0,37.0,56.0,65.0,65.0,61.0,17-18
204966,Adrián Ortolá,Adrián Ortolá Vañó,17,Deportivo Alavés,GK,69,,,,,,,17-18
211068,K. Kodro,Kenan Kodro,17,Osasuna,"ST, LM",69,63.0,65.0,60.0,65.0,34.0,71.0,17-18
211385,R. Durmisi,Riza Durmisi,17,Real Betis,LB,69,85.0,62.0,69.0,73.0,60.0,75.0,17-18
218746,José Pozo,José Ángel Pozo la Rosa,17,Almería,"ST, CM, LM, RM",69,72.0,70.0,63.0,77.0,40.0,51.0,17-18
189576,Ramalho,Jonás Ramalho Chimeno,17,Girona,"CB, RB",69,74.0,33.0,54.0,50.0,69.0,70.0,17-18
216447,Álvaro García,Álvaro García Rivera,17,Cádiz,"LM, RM, CAM",69,81.0,63.0,60.0,77.0,24.0,42.0,17-18
146947,Vesga,Mikel Vesga Arruti,17,Athletic Club,"CM, CDM",69,53.0,57.0,66.0,62.0,58.0,75.0,17-18
205669,Luís Martins,Luís Carlos Ramos Martins,17,Granada,"LB, LW",69,72.0,60.0,67.0,70.0,67.0,62.0,17-18
211231,R. Azeez,Ramon Olamilekan Azeez,17,Almería,"CDM, CM",69,77.0,51.0,63.0,66.0,64.0,63.0,17-18
202915,Quintanilla,Álex Quintanilla Urionabarrenetxea,17,Almería,"CB, CDM",69,60.0,25.0,64.0,59.0,67.0,71.0,17-18
199738,Fran Vélez,Francisco Manuel Vélez Jiménez,17,Almería,"CB, CDM",69,53.0,34.0,63.0,58.0,67.0,76.0,17-18
207711,Chuli,Manuel Jesús Vázquez Florido,17,Almería,"ST, RW",69,81.0,65.0,60.0,70.0,28.0,62.0,17-18
208251,S. Longo,Samuele Longo,17,Girona,"ST, CF",69,74.0,68.0,53.0,70.0,23.0,67.0,17-18
189472,Aridane,Aridane Hernández Umpiérrez,17,Cádiz,CB,69,61.0,36.0,48.0,43.0,68.0,80.0,17-18
191135,L. Júnior,Junior Wakalible Lago,17,Mallorca,"RM, ST, RW",69,85.0,64.0,57.0,71.0,22.0,71.0,17-18
193980,Thierry Moutinho,Thierry Rua Moutinho,17,Mallorca,"LM, RM, LW",69,82.0,63.0,65.0,73.0,43.0,59.0,17-18
192457,Jesús Fernández,Jesús Fernández Collado,17,Cádiz,GK,69,,,,,,,17-18
146464,Migue,Miguel Ángel González González,17,Cádiz,CB,69,50.0,47.0,47.0,47.0,69.0,83.0,17-18
186681,Alberto,Alberto García Cabrera,17,Getafe,GK,69,,,,,,,17-18
188128,Manu Barreiro,Manuel Barreiro Bustelo,17,Deportivo Alavés,ST,69,56.0,69.0,48.0,61.0,26.0,67.0,17-18
